Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Plasmodium knowlesi (strain H)
Drosophila melanogaster (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila mojavensis (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila mojavensis (Fruit fly)
Ctenocolletes smaragdinus
Leioproctus platycephalus
Leioproctus sp. EABA-2006
Drosophila ananassae (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Triops granarius
Hofferia schmiedeknechti
Hoplitis annulata crenulata
Hoplitis brachypogon
Osmia brevicornis
Osmia tergestensis
Chelostoma emarginatum
Chelostoma distinctum
Drosophila pseudoobscura pseudoobscura (Fruit fly)
Ixodes scapularis (Black-legged tick) (Deer tick)
Ixodes scapularis (Black-legged tick) (Deer tick)
Ixodes scapularis (Black-legged tick) (Deer tick)
Ixodes scapularis (Black-legged tick) (Deer tick)
Bombyx mori (Silk moth)
Ixodes scapularis (Black-legged tick) (Deer tick)
Ixodes scapularis (Black-legged tick) (Deer tick)
Euprymna scolopes
Caligus rogercresseyi
Lepeophtheirus salmonis (salmon louse)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Lycaena nivalis (Nivalis copper)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Plebejus glandon (Artic blue butterfly) (Agriades glandon)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Gonodactylus smithii
Squilla empusa (Mantis shrimp)
Uca vomeris
Benthoctopus oregonensis
Drosophila miranda (Fruit fly)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Polysphondylium pallidum (Cellular slime mold)
Polysphondylium pallidum (Cellular slime mold)
Saccoglossus kowalevskii (Acorn worm)
Tribolium castaneum (Red flour beetle)
Stomoxys calcitrans (Stable fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila melanogaster (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila melanogaster (Fruit fly)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Tribolium castaneum (Red flour beetle)
Dolichoderus debilis
Lordomyrma rugosa
Myrmicinae sp. PH03
Rhodnius prolixus (Triatomid bug)
Myrmica laurae
Myrmica quebecensis
Myrmica salina
Myrmica saposhnikovi
Myrmica n. sp. M273
Myrmica n. sp. M295
Cardiocondyla kagutsuchi
Cardiocondyla stambuloffii
Cardiocondyla ulianini
Cardiocondyla sp. A256
Cardiocondyla sp. A78
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Drosophila melanogaster (Fruit fly)
Caenorhabditis elegans
Anopheles gambiae (African malaria mosquito)
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Lymnaea stagnalis (Great pond snail)
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Exaerete frontalis
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Anopheles gambiae (African malaria mosquito)
Anopheles gambiae (African malaria mosquito)
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Drosophila melanogaster (Fruit fly)
Schistosoma japonicum (Blood fluke)
Caenorhabditis elegans
Eulaema polyzona
Dictyostelium rosarium
Helicoverpa armigera (Cotton bollworm) (Heliothis armigera)
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Manduca sexta (Tobacco hawkmoth) (Tobacco hornworm)
Drosophila simulans (Fruit fly)
Drosophila teissieri (Fruit fly)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Drosophila pseudoobscura pseudoobscura (Fruit fly)
Drosophila pseudoobscura pseudoobscura (Fruit fly)
Drosophila pseudoobscura pseudoobscura (Fruit fly)
Melophorus sp. CSM-2006
Aenictus sp. 2 CSM-2006
Drosophila melanogaster (Fruit fly)
Caenorhabditis elegans
Strongylocentrotus droebachiensis (Green sea urchin)
Bombus lapponicus
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Aedes aegypti (Yellowfever mosquito) (Culex aegypti)
Portunus pelagicus (Blue swimmer crab)
Caenorhabditis elegans
Tribolium castaneum (Red flour beetle)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae
Caenorhabditis briggsae AF16
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae AF16
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae
Brugia malayi (Filarial nematode worm)
Brugia malayi (Filarial nematode worm)
Brugia malayi (Filarial nematode worm)
Brugia malayi (Filarial nematode worm)
Cladonema radiatum
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Nematostella vectensis (Starlet sea anemone)
Bombyx mori (Silk moth)
Procambarus clarkii (Red swamp crayfish)
Nematostella vectensis (Starlet sea anemone)
Ciona savignyi (Pacific transparent sea squirt)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Trigona pallens
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Culex quinquefasciatus (Southern house mosquito) (Culex pungens)
Sania sp. 1 NM-2007
Sania sp. 4 NM-2007
Schoenlandella sp. 13 NM-2007
Cyphomyrmex costatus
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila erecta (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila virilis (Fruit fly)
Drosophila willistoni (Fruit fly)
Drosophila willistoni (Fruit fly)
Drosophila willistoni (Fruit fly)
Drosophila willistoni (Fruit fly)
Drosophila willistoni (Fruit fly)
Adineta vaga (Rotifer) (Callidina vaga)
Adineta vaga (Rotifer) (Callidina vaga)
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Drosophila yakuba (Fruit fly)
Drosophila yakuba (Fruit fly)
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Trichoplax adhaerens
Drosophila yakuba (Fruit fly)
Drosophila yakuba (Fruit fly)
Drosophila yakuba (Fruit fly)
Pheidole absurda
Pheidole clydei
Pheidole diana
Pheidole laselva
Pheidole quadricuspis
Pheidole sp. d RA0317
Pheidole titanis
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila simulans (Fruit fly)
Anochetus princeps
Odontomachus haematodus
Drosophila persimilis (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila simulans (Fruit fly)
Drosophila persimilis (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila sechellia (Fruit fly)
Drosophila yakuba (Fruit fly)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Bombyx mori (Silk moth)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila grimshawi (Fruit fly) (Idiomyia grimshawi)
Drosophila mojavensis (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila mojavensis (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Drosophila ananassae (Fruit fly)
Linepithema anathema
Branchinella kugenumaensis
Anoplius sp. nov. 1 EMP-2008
Chyphotes melaniceps
Diamma bicolor
Sapyga pumila
Caenorhabditis briggsae
Caenorhabditis briggsae
Caenorhabditis briggsae AF16
Caenorhabditis briggsae AF16
Caenorhabditis briggsae
Caenorhabditis briggsae
Melitta haemorrhoidalis
Dasypoda spinigera
Spodoptera littoralis (Egyptian cotton leafworm)
Myrmecocystus nr. navajo BCOM-2007
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Aplysia dactylomela (Spotted sea hare)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Schistosoma mansoni (Blood fluke)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Branchiostoma floridae (Florida lancelet) (Amphioxus)
Schistosoma mansoni (Blood fluke)
Schistosoma mansoni (Blood fluke)
Schistosoma mansoni (Blood fluke)
Schistosoma mansoni (Blood fluke)
Schistosoma mansoni (Blood fluke)
Schistosoma mansoni (Blood fluke)
Panurgus cephalotes
Aplysia californica (California sea hare)
Squilla empusa (Mantis shrimp)
Stenamma meridionale
Saccoglossus kowalevskii (Acorn worm)
Saccoglossus kowalevskii (Acorn worm)
Tribolium castaneum (Red flour beetle)
Drosophila melanogaster (Fruit fly)
Heliconius sapho
Caenorhabditis elegans
Tribolium castaneum (Red flour beetle)
Eutetramorium monticellii
Pogonomyrmex pima
Caenorhabditis elegans
Leiopodus singularis
Drosophila melanogaster (Fruit fly)
Caenorhabditis elegans
Caenorhabditis elegans
Zacosmia maculata
Pemphigus populi
Caenorhabditis elegans
Boophilus microplus (Cattle tick)
Caenorhabditis elegans
Caenorhabditis elegans
Caenorhabditis elegans
Asterina pectinifera (Starfish) (Patiria pectinifera)
Vargula hilgendorfii (Sea firefly) (Cypridina hilgendorfii)
Melissodes desponsa
Drosophila simulans (Fruit fly)
Cinara tujafilina (cypress pine aphid)
Melissodes sp. Mesp229
Epeolus scutellaris
Papilio glaucus (Eastern tiger swallowtail butterfly)
Pterocomma pilosum
Lasioglossum brevicorne
Drosophila melanogaster (Fruit fly)
Bicyclus anynana (squinting bush brown)
Caenorhabditis elegans
Caenorhabditis elegans
Lasioglossum pavonotum
Platynereis dumerilii (Dumeril's clam worm)
Diplolepis rosae (mossy rose gall wasp)
